LABEL,DATE_TIME,preprocessed_txt
1,Sat Jun 06 23:43:48 2009,<s> sprinters need work fb </s>
1,Mon Jun 15 01:36:30 2009,<s> tamagotchi plus color want one bring back memories </s>
1,Mon Apr 20 03:23:56 2009,<s> lowcountrybbq good morning he think bb already </s>
0,Sun May 17 02:39:18 2009,<s> see angels demons today early hope good tweet get back bad cant phone </s>
0,Fri Jun 19 01:13:07 2009,<s> back home get ready go kikuuu last day </s>
0,Mon Jun 15 02:01:02 2009,<s> sad family home spend many happy years sale http </s>
1,Sun May 10 07:48:48 2009,<s> afeeee happy mother day </s>
0,Thu Jun 25 01:44:05 2009,<s> yet buy hayfever medication know worse see fit sore irritate eye </s>
1,Sun Jun 07 04:16:37 2009,<s> brand german banknotes present tomorrow hamburg already online look good moreover quot usual suspect quot already work </s>
0,Sat Jun 20 06:35:20 2009,<s> mcflymusic oh want go impossible far brazil </s>
1,Tue Jun 02 00:16:40 2009,<s> go work next blog post get sleep </s>
1,Sun May 31 04:38:36 2009,<s> voodoo doctor marathon lt 3 get job aaaaaa work clothingstore </s>
1,Mon Jun 01 22:13:47 2009,<s> finish eat lunch </s>
0,Fri Jun 19 06:49:52 2009,<s> katherinelunt x </s>
1,Mon Jun 01 11:19:04 2009,<s> hmxcasey chance game would feature 3 guitars la band ca wait come 1 day bday </s>
1,Mon May 18 01:57:25 2009,<s> chantalalalaxo like li </s>
0,Fri May 29 11:23:42 2009,<s> work always </s>
1,Fri May 22 04:22:29 2009,<s> yasmimmm thank </s>
0,Thu May 14 02:10:06 2009,<s> hate wake early able go back sleep </s>
0,Sun Jun 07 04:49:06 2009,<s> yay mg columbus gay cox instinct lose </s>
0,Sun Jun 07 20:25:28 2009,<s> sleep day ca sleep night </s>
0,Tue Jun 02 03:37:22 2009,<s> note </s>
1,Fri Jun 05 12:45:55 2009,<s> hope pass civic exam 17 days month long trip country </s>
1,Fri May 22 05:10:18 2009,<s> hold know go way </s>
0,Thu Jun 25 09:16:28 2009,<s> home wonder hell everybody </s>
1,Mon Jun 15 15:56:32 2009,<s> jennings morning neighbour frank whatever next haha </s>
0,Fri Jun 19 19:50:34 2009,<s> son ca breath rush childrens mercy hospital </s>
0,Fri Jun 05 22:11:05 2009,<s> nicmoneymil kai707 amp live saki </s>
1,Fri Jun 05 21:13:54 2009,<s> whedonverse bloody board update http seem like another busy one today </s>
0,Sun Jun 07 11:39:22 2009,<s> study physics fun really tire </s>
0,Mon May 11 21:37:03 2009,<s> thatchickleelee love novella though </s>
0,Sun May 31 15:59:50 2009,<s> prinzita performances horizon </s>
1,Fri Jun 05 16:04:17 2009,<s> basically love metro gibbs really want see post grad summer look great </s>
1,Sat May 02 06:17:57 2009,<s> download windows seven developer release yesterday </s>
0,Sun Jun 07 10:22:36 2009,<s> http mr bump keychain </s>
0,Mon May 18 05:48:12 2009,<s> bore begin realise definite leave date make time drag even </s>
1,Sun May 31 17:05:57 2009,<s> play fussball remind http </s>
0,Mon Jun 01 19:45:17 2009,<s> middot thank really worth give army god hit </s>
1,Sun Jun 07 02:17:48 2009,<s> um campaign get change name flow1 let focus real issue about f1 </s>
0,Sun Jun 07 10:03:37 2009,<s> mfgreer lose please help find good home </s>
1,Sat Jun 06 12:42:30 2009,<s> finally hawaii yes awfully long luck warm welcome though get use time difference alpha </s>
0,Thu May 28 20:54:27 2009,<s> jennybeeean wish live haha well yea get chance talk thank jenny friends tell look alike haha lol </s>
1,Sun Jun 07 10:48:27 2009,<s> hollienicole awesome great time </s>
1,Wed Jun 03 07:54:01 2009,<s> katie2008 adorable here yer gd nice day shop n sunbathin xx </s>
1,Sat Jun 06 08:02:38 2009,<s> teenhearts favourite movie </s>
1,Fri Jun 05 14:47:19 2009,<s> katgkionis followfriday blind recommend ppl u like 2 http amp srch 4 followfriday 2 c </s>
0,Sun Jun 07 09:13:09 2009,<s> hate phone refuse tweet </s>
1,Mon Jun 15 05:20:46 2009,<s> pack daydream come back yesterday form beautiful isle biz </s>
1,Sun Jun 07 12:52:53 2009,<s> jakesonaplane ha yup gon na good day </s>
0,Fri May 01 21:05:14 2009,<s> fabuleuxdestin quot rob always rob quot ss hm know btw come uh </s>
0,Sun May 17 05:29:37 2009,<s> pay bill gotham pile </s>
0,Wed Jun 17 02:27:04 2009,<s> http soon cute size </s>
1,Mon May 18 05:51:41 2009,<s> frankmillar good morning look like go nice weather today chicago wish u awesome day </s>
0,Mon Jun 01 06:59:37 2009,<s> carrie underwood dream sad especially video </s>
0,Wed Jun 17 02:39:19 2009,<s> bishop13 suck </s>
0,Mon Jun 15 08:09:34 2009,<s> tashadhanraj yeah say try get job gas laugh face </s>
0,Thu Jun 25 07:27:23 2009,<s> sad book store open get sweet tea </s>
1,Mon May 18 03:54:25 2009,<s> goooooooooooooood morning </s>
1,Sun Jun 07 00:55:45 2009,<s> love job kid wasnt sure id b able 2 say furniture god4movers lv loan corvette yes speed </s>
1,Mon Jun 15 09:05:40 2009,<s> social study fund class lunch betty </s>
0,Mon Jun 01 03:22:34 2009,<s> um thank test like 17 text message dont number phone identity unknown </s>
0,Fri Jun 19 11:16:32 2009,<s> hot today hear theres suppose storm hope </s>
0,Sat May 30 20:27:33 2009,<s> ah finish fashion show case power point fashion design hard </s>
0,Fri May 29 10:39:39 2009,<s> king617 really wish could n go lately </s>
1,Mon Jun 01 18:32:32 2009,<s> em26miles hope ok ice cream top know fossils </s>
1,Mon Jun 15 20:18:53 2009,<s> smoshian meh think keep follow start scare threats </s>
1,Sun Apr 19 03:18:12 2009,<s> listen india be get ready wonderful sunny day </s>
1,Mon Jun 15 21:13:30 2009,<s> settle great victorious game soccer work frustrations instead </s>
1,Sun Jun 07 14:08:53 2009,<s> r amp b groove start epiphanygirl album </s>
1,Wed Jun 03 08:26:13 2009,<s> hey vet part carrie mastermind note post welcome </s>
0,Fri Jun 05 18:13:43 2009,<s> thatiusstatic go way could afford half way yr 11 would best idea </s>
1,Mon Jun 01 00:18:08 2009,<s> wake go lake danielle amp giuseppe </s>
0,Sun May 03 09:11:36 2009,<s> feel good </s>
0,Fri Jun 19 23:59:46 2009,<s> jelly1996 miss u 2 </s>
1,Fri Jun 05 15:33:51 2009,<s> sexyjoy386 hmm thats gon na hard store open </s>
1,Wed Jun 03 03:57:22 2009,<s> way make clear never first time god never fail ever </s>
1,Mon Jun 01 07:30:45 2009,<s> smileytee haha yes next buy </s>
0,Sun May 10 01:40:20 2009,<s> need go soon dont wan na weight aint gon na shift self lol x </s>
0,Sun May 17 04:14:11 2009,<s> revise exams </s>
1,Fri May 29 10:36:59 2009,<s> deadlyseagal http nice day </s>
0,Mon Jun 22 19:14:50 2009,<s> thekeenanator oh darn work actually hop sneak away go disney days haha </s>
0,Fri Jun 19 15:48:09 2009,<s> yeah friday nice weather want leave work early wo </s>
1,Fri May 29 10:04:47 2009,<s> go ten minutes bye twitter xxxx </s>
0,Tue Jun 16 05:52:18 2009,<s> wait monsoon cloud rain water shortage mumbai lakes dry </s>
1,Mon Jun 01 14:17:00 2009,<s> lamina www gary larson group appear shaun bite expert sneak group </s>
0,Sun Jun 21 00:03:18 2009,<s> miss william hop think </s>
1,Sun Jun 07 18:14:03 2009,<s> think watch good ol one tree hill bed </s>
1,Tue Jun 02 10:21:24 2009,<s> jithinkr ithellam yen en kitty sakura u anything u please </s>
0,Fri May 29 11:53:34 2009,<s> misunderstand sister graduate amp ca afford buy anything </s>
0,Thu May 28 23:54:53 2009,<s> ew creepy followers </s>
1,Wed Jun 03 02:10:04 2009,<s> excite potential promotion ahead finally store next </s>
1,Sat Jun 06 00:14:59 2009,<s> early watch classic x file rerun ftw </s>
0,Tue Jun 16 00:34:56 2009,<s> back work </s>
1,Sun Jun 07 12:28:10 2009,<s> await result european elections bye bye labour </s>
1,Mon Jun 01 19:36:23 2009,<s> than83 pray guy husband saint </s>
1,Mon Jun 01 19:20:14 2009,<s> honorsociety http guy always crack look cute tire </s>
0,Sun May 10 20:31:05 2009,<s> no1 wish happy mother day </s>
0,Sat Jun 06 06:04:24 2009,<s> moleskine comics http wish could draw </s>
0,Fri Jun 05 15:04:26 2009,<s> dad get sitcom finale moment turn light old office today really move north carolina </s>
0,Sun May 31 10:26:40 2009,<s> get burn sound nasty sorry hear </s>
0,Tue Jun 16 07:05:44 2009,<s> watch dew tour chan didnt win either ryan secular ill cu orlando dew tour finals come </s>
0,Sun May 31 13:27:54 2009,<s> anno want go shop </s>
0,Sat Jun 20 09:08:12 2009,<s> summit state island opener totally get rain </s>
0,Mon Jun 15 11:00:50 2009,<s> ca find </s>
0,Fri Jun 19 22:40:05 2009,<s> yeah feel lauren hate right </s>
1,Sun Jun 07 07:30:04 2009,<s> whole avoid park together parachute even make extra money drag advertise banner </s>
1,Wed Jun 03 03:49:30 2009,<s> hhh sweet smell internet afternoon good see ya </s>
0,Wed Jun 03 05:30:22 2009,<s> try decide wear headache feel good hope get sick </s>
1,Mon Jun 15 09:01:35 2009,<s> mandytronic get ta call bouts today plan bout hit magnificent mile tomorrow long story phoooone </s>
0,Mon Jun 01 07:38:52 2009,<s> legendaryswag wait f housekeeper </s>
0,Sun Jun 07 10:23:56 2009,<s> rain stalinism much fun learn </s>
1,Mon Apr 20 01:08:28 2009,<s> richie great idea serena also let us see amaze vid </s>
0,Thu Jun 25 10:11:02 2009,<s> need drive around charge phone gh </s>
1,Mon May 18 07:30:05 2009,<s> lovato math come help smart </s>
1,Fri May 29 11:51:23 2009,<s> keithbooe yeah save buy gotta drink </s>
1,Wed Jun 03 00:10:07 2009,<s> make new hair clip today go check em page http </s>
0,Wed Jun 17 07:54:28 2009,<s> soon annoy best mate live far away </s>
0,Fri May 22 02:23:39 2009,<s> start realize job skills pertain today job market seven years work slowly go drain </s>
1,Sun May 31 11:25:43 2009,<s> lilicosic confuse unfortunate combination watermelon alan core </s>
1,Fri Apr 17 20:42:35 2009,<s> rhinoceros yup get 10 min ago get right lane </s>
0,Wed Jun 17 22:48:39 2009,<s> get bore buy mario theme clock calculator doi side note peach give credit liga share work </s>
1,Wed Jun 03 08:49:01 2009,<s> go earn money clean nanny </s>
1,Mon Jun 01 19:17:56 2009,<s> winter new sidekick </s>
1,Sat Jun 06 15:24:21 2009,<s> iheartscuttle lol im actually really start like change </s>
1,Thu May 21 23:50:16 2009,<s> know good sense humor </s>
1,Wed Jun 03 01:09:51 2009,<s> y0manchinggg cherry computer room happy revise good luck </s>
1,Wed Jun 03 04:16:00 2009,<s> fail exams </s>
1,Sun May 17 04:31:18 2009,<s> end high school 5 days ca wait weekend lead </s>
0,Sun Jun 07 01:27:31 2009,<s> sleep work morning </s>
0,Thu Jun 18 13:35:42 2009,<s> keithnolan corriander die water help </s>
0,Fri May 01 21:45:39 2009,<s> chopsuey2e horrible long day since 4am bed see tomorrow though free drink </s>
1,Sat May 02 07:17:45 2009,<s> alexparr maybe time site busy play past 3 hours work fine till </s>
0,Sun Jun 21 02:05:29 2009,<s> cricket again 2day happy rain fall </s>
1,Fri Jun 05 21:30:04 2009,<s> christ no kinda always homo </s>
1,Mon Jun 01 21:10:57 2009,<s> aaaaaa lose time sad excite see 3 time though unlike chuck pilot </s>
0,Mon Jun 22 11:14:27 2009,<s> take daughter dentist less thrill </s>
0,Wed Jun 17 15:29:40 2009,<s> really ai minimal sleep energy level r void help lol </s>
0,Fri Jun 19 14:15:01 2009,<s> clarin house fun </s>
0,Fri Jun 05 14:46:42 2009,<s> worry beloved liverpool money money money </s>
1,Sat May 30 03:03:04 2009,<s> still get drink leave cba go car boot wan na lay bed </s>
0,Fri Jun 05 23:48:13 2009,<s> new zealand trip omg cool like go </s>
0,Mon Jun 15 02:19:04 2009,<s> oz test baby world miss </s>
1,Wed Jun 03 08:02:50 2009,<s> festivallights yay thank </s>
1,Mon May 04 06:04:03 2009,<s> unfold pause button game life </s>
0,Sat Jun 06 12:46:34 2009,<s> predschickidee current situation would go concert trip quot hold quot somebody hire hope </s>
1,Mon Jun 01 22:42:08 2009,<s> kinggimini yea idno wat u doi im syllable </s>
1,Wed Jun 03 01:24:09 2009,<s> salisburydowns right always </s>
0,Sun May 31 11:43:18 2009,<s> hero miss hug </s>
0,Thu Jun 18 00:01:51 2009,<s> honeybunches leave greece </s>
1,Mon Jun 01 23:22:27 2009,<s> good morning wake hour ago study work </s>
0,Sun Jun 21 00:01:40 2009,<s> get guy 2 piss play tho sorry boo </s>
1,Mon Jun 01 12:33:10 2009,<s> moniquemay love way breakfast lately </s>
0,Sun May 31 11:37:40 2009,<s> land hate wait people take million things overhead bin bring one small carry </s>
1,Mon May 04 04:53:43 2009,<s> taylorswift13 wish london see like biggest dream meet iloveyouuu lt 3 </s>
0,Mon Jun 01 08:04:57 2009,<s> clutch cable wo fix tomorrow </s>
0,Mon Jun 15 08:26:35 2009,<s> aafreen chicks u cold still </s>
1,Sat Jun 06 10:25:31 2009,<s> shaft btw talk today swear never fight u </s>
1,Mon May 18 05:01:10 2009,<s> vote 100 time fly wan na nice spread world </s>
1,Sun May 03 07:09:48 2009,<s> people join twitter relief haha </s>
1,Fri Jun 05 22:28:34 2009,<s> angelaisawesome love song haha halo na yung version ng new find glory </s>
0,Sun May 17 03:25:12 2009,<s> half eleven years since sleep late dog strangely quiet morning huge hangover </s>
1,Sun May 10 03:12:12 2009,<s> voice hear inside head reason sing get ta find need find </s>
0,Sat Jun 06 06:42:18 2009,<s> history revision exam monday </s>
0,Fri Jun 19 22:57:02 2009,<s> musclenerd suck delay hop unlock use cdn phone tweet charity bike ride us weekend </s>
0,Tue Jun 16 16:01:14 2009,<s> designate driver </s>
1,Thu May 28 23:59:41 2009,<s> good night levy </s>
0,Sun Jun 07 03:29:45 2009,<s> gamma500 arch thunder wake love storm go bed wake </s>
1,Sun May 17 04:36:14 2009,<s> mom cook terrific lunch kudos </s>
0,Fri Jun 19 08:27:39 2009,<s> omg head kill make go away please error get ready get ta go work uuuhhhgg </s>
1,Sun Apr 19 06:49:06 2009,<s> go library </s>
1,Mon Jun 15 20:55:15 2009,<s> bdawgsc nice swear gt studio around see east atl amp decatur quite frequently </s>
0,Sun May 17 23:11:39 2009,<s> http rip willy voodoo bear </s>
1,Sun Jun 07 20:21:16 2009,<s> marie glad constant reminders everywhere oh call melee </s>
1,Sun Jun 07 08:48:50 2009,<s> res397 take time </s>
0,Fri Jun 19 16:42:12 2009,<s> mothlights yeah jailbroken gt use video </s>
0,Fri May 22 05:32:20 2009,<s> jonathanrknight life sure precious case end way early important enjoy life regret </s>
0,Fri May 29 01:31:15 2009,<s> helena210 one rub </s>
0,Sun Jun 07 13:15:24 2009,<s> love even though threaten kill chris brown </s>
1,Wed Jun 03 03:00:57 2009,<s> joffhopkins hello post twitpic frog seem come </s>
0,Sun May 31 05:53:44 2009,<s> try sleep night shift last one tonight manage wake ca get back sleep </s>
0,Mon Jun 01 02:20:53 2009,<s> chapter 3 scale key modes script 4 different program languages yet stuff scramble brain </s>
1,Mon Jun 01 21:37:21 2009,<s> also hope see another cd another tour rest live reality may happen </s>
0,Sun Jun 07 12:44:25 2009,<s> ca believe holiday really wonderful time boyfriend kitty cat back office tomorrow feel sad </s>
0,Tue Jun 23 22:03:49 2009,<s> hate </s>
0,Mon May 18 05:00:17 2009,<s> shayyyg start slow well hope rest day beautiful </s>
1,Sun May 31 11:21:41 2009,<s> older brother bff </s>
0,Sun May 17 03:07:49 2009,<s> rain </s>
1,Sun Jun 07 00:47:37 2009,<s> full http </s>
1,Sun Jun 07 08:26:33 2009,<s> conwizzle haha mun mmmmmmmmm love chicken </s>
0,Sun May 10 07:17:30 2009,<s> able church family mother day home sick little boy </s>
0,Sun May 31 13:43:48 2009,<s> nothing productive today work 10 tomorrow gross shift want work </s>
1,Sat Jun 06 03:48:09 2009,<s> 1cablegate come france </s>
0,Fri May 29 19:23:41 2009,<s> bore friends right sad huh friday night friends shame </s>
0,Mon Jun 01 09:12:28 2009,<s> dream last site sideman green goalie would totally leave alone dude try multiple time kill </s>
1,Wed Jun 03 09:20:49 2009,<s> francheska28 such good luck handle see </s>
0,Sun May 17 23:14:30 2009,<s> hate rzburg traffic winter really miss thomas morning radio metro fm kenny suck </s>
1,Sun Jun 07 06:53:03 2009,<s> staaceeyy dont know actually happen greedy tour date ze site cbf go wan na go blink </s>
1,Sun May 31 10:39:29 2009,<s> flo494 also watch hannah montana </s>
1,Sun May 17 22:03:19 2009,<s> try get back swing twist work write book yeah 225 page </s>
0,Fri Jun 19 02:59:47 2009,<s> day two orientation god hate wake early </s>
1,Mon Jun 15 04:15:54 2009,<s> maddlepaddle new roof bah moo quack seek </s>
0,Mon Jun 15 09:25:57 2009,<s> miriamcheah cant check ur dms cause im phone check get home </s>
1,Mon Jun 15 19:56:48 2009,<s> pink thank mental image lucky woman </s>
0,Sat May 09 19:14:21 2009,<s> mileycyrus hey bird die weeks ago </s>
1,Sun Jun 07 10:40:13 2009,<s> jamiemcflyx think would honest pack think be </s>
1,Mon Apr 20 03:13:44 2009,<s> mynameissasha im take jazzpiano former bandmate amp jz sign 4 bass if orphan need 2 improve technique </s>
0,Thu May 21 23:35:02 2009,<s> sum cash strap situation force ground break </s>
1,Mon Apr 20 02:38:37 2009,<s> jonathanrknight hi survive park lot </s>
0,Mon May 18 02:09:51 2009,<s> morning weeks get bad toothache </s>
1,Sat May 30 14:57:29 2009,<s> philgerb definitely something look closer thank bring phil hope weekend go awesome </s>
1,Wed Jun 03 04:43:58 2009,<s> good morning twitter im hold fort solo morning contrato 2 supervisor grand </s>
1,Mon Jun 01 16:45:49 2009,<s> cravethought send </s>
0,Sun May 31 12:02:11 2009,<s> catch sun glorious weather bore though hay drive nut </s>
1,Sat Jun 06 02:07:37 2009,<s> get back party good time </s>
0,Fri Jun 05 23:22:03 2009,<s> pick last night still shop chris want sleep star front shop </s>
1,Sun May 31 00:39:35 2009,<s> joke room thing aurea lol </s>
1,Fri May 29 20:23:17 2009,<s> maclovesmusic hard pass free money isnt </s>
1,Sun May 17 00:40:52 2009,<s> time low </s>
0,Sat Jun 06 19:28:04 2009,<s> manga see pic </s>
0,Sat Jun 06 19:34:34 2009,<s> kaizersose86 keep update elmundo </s>
1,Sun Jun 07 02:39:48 2009,<s> about handy really refer trade description act </s>
0,Mon Jun 01 03:13:46 2009,<s> wonder newly qualify journal say thing advertise </s>
0,Fri May 29 22:13:15 2009,<s> terrencej106 khloekardashian get online maybe many people listen good amp much </s>
0,Sun May 31 15:13:25 2009,<s> thick sketchbook thick enough pass http </s>
0,Fri May 29 23:01:58 2009,<s> great night ende soon </s>
1,Sat May 30 16:52:14 2009,<s> mileycyrus love lady gaga legend </s>
0,Sun May 03 06:32:35 2009,<s> dad leave week book </s>
